proyecto_id;organizacion_id;persona_id;financiadora;ejecutora;evaluadora;adoptante;beneficiaria;adquiriente;porcentaje_financiamiento
10696;12516;;Y;Y;N;N;N;N;50
10697;5391;;Y;N;Y;N;N;N;50
10697;13704;;Y;Y;N;N;N;N;50
10698;;117291;Y;N;N;N;Y;N;51
10698;5391;;Y;N;Y;N;N;N;49
10700;5391;;Y;N;Y;N;N;N;47
10700;13339;;Y;Y;N;N;N;N;53
10701;5391;;Y;N;Y;N;N;N;50
10701;11651;;Y;Y;N;N;N;N;50
10702;5391;;Y;N;Y;N;N;N;50
10702;13055;;Y;Y;N;N;N;N;50
10703;5391;;Y;N;Y;N;N;N;48
10703;13360;;Y;Y;N;N;N;N;52
10704;5391;;Y;N;Y;N;N;N;49
10704;14310;;Y;Y;N;N;N;N;51
10705;;104559;Y;N;N;N;Y;N;50
10705;5391;;Y;N;Y;N;N;N;50
10706;5391;;Y;N;Y;N;N;N;50
10706;14198;;Y;Y;N;N;N;N;50
10707;5391;;Y;N;Y;N;N;N;46
10707;12011;;Y;Y;N;N;N;N;54
10708;5391;;Y;N;Y;N;N;N;48
10708;13147;;Y;Y;N;N;N;N;52
10709;5391;;Y;N;Y;N;N;N;50
10709;11598;;Y;Y;N;N;N;N;50
10710;5391;;Y;N;Y;N;N;N;46
10710;14222;;Y;Y;N;N;N;N;54
10711;5391;;Y;N;Y;N;N;N;40
10711;14269;;Y;Y;N;N;N;N;60
10712;5391;;Y;N;Y;N;N;N;48
10712;12178;;Y;Y;N;N;N;N;52
10713;5391;;Y;N;Y;N;N;N;44
10713;12169;;Y;Y;N;N;N;N;56
10714;5391;;Y;N;Y;N;N;N;33
10714;14314;;Y;Y;N;N;N;N;67
10715;5391;;Y;N;Y;N;N;N;46
10715;13949;;Y;Y;N;N;N;N;54
10717;13141;;Y;Y;N;N;N;N;52
10717;5391;;Y;N;Y;N;N;N;48
10718;5391;;Y;N;Y;N;N;N;48
10718;13858;;Y;Y;N;N;N;N;52
10719;14306;;Y;Y;N;N;N;N;50
10719;5391;;Y;N;Y;N;N;N;50
10720;5391;;Y;N;Y;N;N;N;49
10720;13620;;Y;Y;N;N;N;N;51
10721;12342;;Y;Y;N;N;N;N;51
10721;5391;;Y;N;Y;N;N;N;49
10722;5391;;Y;N;Y;N;N;N;50
10722;12777;;Y;Y;N;N;N;N;50
10724;5391;;Y;N;Y;N;N;N;48
10724;14010;;Y;Y;N;N;N;N;52
10725;5391;;Y;N;Y;N;N;N;49
10725;12614;;Y;Y;N;N;N;N;51
10726;;104990;Y;N;N;N;Y;N;50
10726;5391;;Y;N;Y;N;N;N;50
10727;5391;;Y;N;Y;N;N;N;49
10727;13576;;Y;Y;N;N;N;N;51
10728;5391;;Y;N;Y;N;N;N;50
10728;11710;;Y;Y;N;N;N;N;50
10729;5391;;Y;N;Y;N;N;N;50
10729;11665;;Y;Y;N;N;N;N;50
10730;5391;;Y;N;Y;N;N;N;48
10730;12809;;Y;Y;N;N;N;N;52
10731;5391;;Y;N;Y;N;N;N;47
10731;11840;;Y;Y;N;N;N;N;53
10732;;102449;Y;N;N;N;Y;N;50
10732;5391;;Y;N;Y;N;N;N;50
10733;5391;;Y;N;Y;N;N;N;48
10733;14609;;Y;Y;N;N;N;N;52
10734;5391;;Y;N;Y;N;N;N;49
10734;13770;;Y;Y;N;N;N;N;51
10735;5391;;Y;N;Y;N;N;N;50
10735;12168;;Y;Y;N;N;N;N;50
10736;5391;;Y;N;Y;N;N;N;49
10736;12869;;Y;Y;N;N;N;N;51
10738;5391;;Y;N;Y;N;N;N;50
10738;11824;;Y;Y;N;N;N;N;50
10739;;105350;Y;N;N;N;Y;N;50
10739;5391;;Y;N;Y;N;N;N;50
10740;5391;;Y;N;Y;N;N;N;48
10740;13315;;Y;Y;N;N;N;N;52
10741;5391;;Y;N;Y;N;N;N;45
10741;14398;;Y;Y;N;N;N;N;55
10742;5391;;Y;N;Y;N;N;N;47
10742;14097;;Y;Y;N;N;N;N;53
10743;5391;;Y;N;Y;N;N;N;42
10743;11440;;Y;Y;N;N;N;N;58
10744;5391;;Y;N;Y;N;N;N;50
10744;11888;;Y;Y;N;N;N;N;50
10745;5391;;Y;N;Y;N;N;N;50
10745;;104511;Y;N;N;N;Y;N;50
10746;14348;;Y;Y;N;N;N;N;50
10746;5391;;Y;N;Y;N;N;N;50
10747;5391;;Y;N;Y;N;N;N;50
10747;12866;;Y;Y;N;N;N;N;50
10748;5391;;Y;N;Y;N;N;N;47
10748;12266;;Y;Y;N;N;N;N;53
10749;5391;;Y;N;Y;N;N;N;49
10749;14636;;Y;Y;N;N;N;N;51
10750;5391;;Y;N;Y;N;N;N;50
10750;11775;;Y;Y;N;N;N;N;50
10752;5391;;Y;N;Y;N;N;N;50
10752;14387;;Y;Y;N;N;N;N;50
10753;14301;;Y;Y;N;N;N;N;53
10753;5391;;Y;N;Y;N;N;N;47
10754;5391;;Y;N;Y;N;N;N;49
10754;13091;;Y;Y;N;N;N;N;51
10755;5391;;Y;N;Y;N;N;N;49
10755;12503;;Y;Y;N;N;N;N;51
10757;5391;;Y;N;Y;N;N;N;50
10757;12252;;Y;Y;N;N;N;N;50
10758;12880;;Y;Y;N;N;N;N;50
10758;5391;;Y;N;Y;N;N;N;50
10759;;105280;Y;N;N;N;Y;N;51
10759;5391;;Y;N;Y;N;N;N;49
10761;5391;;Y;N;Y;N;N;N;50
10761;14569;;Y;Y;N;N;N;N;50
10762;5391;;Y;N;Y;N;N;N;49
10762;13228;;Y;Y;N;N;N;N;51
10763;5391;;Y;N;Y;N;N;N;30
10763;13973;;Y;Y;N;N;N;N;70
10764;5391;;Y;N;Y;N;N;N;50
10764;12861;;Y;Y;N;N;N;N;50
10765;5391;;Y;N;Y;N;N;N;50
10765;12710;;Y;Y;N;N;N;N;50
10766;5391;;Y;N;Y;N;N;N;50
10766;;105460;Y;N;N;N;Y;N;50
10767;;103469;Y;N;N;N;Y;N;50
10767;5391;;Y;N;Y;N;N;N;50
10768;5391;;Y;N;Y;N;N;N;46
10768;12191;;Y;Y;N;N;N;N;54
10771;5391;;Y;N;Y;N;N;N;50
10771;13865;;Y;Y;N;N;N;N;50
10772;11671;;Y;Y;N;N;N;N;51
10772;5391;;Y;N;Y;N;N;N;49
10773;5391;;Y;N;Y;N;N;N;50
10773;12160;;Y;Y;N;N;N;N;50
10774;5391;;Y;N;Y;N;N;N;44
10774;10950;;Y;Y;N;N;N;N;56
10775;5391;;Y;N;Y;N;N;N;34
10775;11635;;Y;Y;N;N;N;N;66
10776;5391;;Y;N;Y;N;N;N;50
10776;14623;;Y;Y;N;N;N;N;50
10777;5391;;Y;N;Y;N;N;N;50
10777;14189;;Y;Y;N;N;N;N;50
10778;13939;;Y;Y;N;N;N;N;50
10778;5391;;Y;N;Y;N;N;N;50
10780;14135;;Y;Y;N;N;N;N;51
10780;5391;;Y;N;Y;N;N;N;49
10781;5391;;Y;N;Y;N;N;N;48
10781;13832;;Y;Y;N;N;N;N;52
10782;13020;;Y;Y;N;N;N;N;50
10782;5391;;Y;N;Y;N;N;N;50
10783;14616;;Y;Y;N;N;N;N;51
10783;5391;;Y;N;Y;N;N;N;49
10784;12352;;Y;Y;N;N;N;N;53
10784;5391;;Y;N;Y;N;N;N;47
10785;;103972;Y;N;N;N;Y;N;50
10785;5391;;Y;N;Y;N;N;N;50
10786;5391;;Y;N;Y;N;N;N;31
10786;14182;;Y;Y;N;N;N;N;69
10787;5391;;Y;N;Y;N;N;N;47
10787;12226;;Y;Y;N;N;N;N;53
10788;5391;;Y;N;Y;N;N;N;50
10788;11540;;Y;Y;N;N;N;N;50
10789;12290;;Y;Y;N;N;N;N;52
10789;5391;;Y;N;Y;N;N;N;48
10790;5391;;Y;N;Y;N;N;N;52
10790;12560;;Y;Y;N;N;N;N;48
10793;5391;;Y;N;Y;N;N;N;50
10793;14455;;Y;Y;N;N;N;N;50
10794;;105065;Y;N;N;N;Y;N;51
10794;5391;;Y;N;Y;N;N;N;49
10796;5391;;Y;N;Y;N;N;N;50
10796;12440;;Y;Y;N;N;N;N;50
10797;5391;;Y;N;Y;N;N;N;50
10797;12924;;Y;Y;N;N;N;N;50
10798;5391;;Y;N;Y;N;N;N;29
10798;13761;;Y;Y;N;N;N;N;71
10799;5391;;Y;N;Y;N;N;N;43
10799;14017;;Y;Y;N;N;N;N;57
10800;12505;;Y;Y;N;N;N;N;57
10800;5391;;Y;N;Y;N;N;N;43
10801;5391;;Y;N;Y;N;N;N;39
10801;12170;;Y;Y;N;N;N;N;61
10802;5391;;Y;N;Y;N;N;N;48
10802;12748;;Y;Y;N;N;N;N;52
10803;5391;;Y;N;Y;N;N;N;50
10803;12244;;Y;Y;N;N;N;N;50
10804;13390;;Y;Y;N;N;N;N;50
10804;5391;;Y;N;Y;N;N;N;50
10805;12193;;Y;Y;N;N;N;N;50
10805;5391;;Y;N;Y;N;N;N;50
10806;5391;;Y;N;Y;N;N;N;50
10806;14587;;Y;Y;N;N;N;N;50
10807;;101986;Y;N;N;N;Y;N;50
10807;5391;;Y;N;Y;N;N;N;50
10808;13488;;Y;Y;N;N;N;N;50
10808;5391;;Y;N;Y;N;N;N;50
10809;5391;;Y;N;Y;N;N;N;47
10809;11711;;Y;Y;N;N;N;N;53
10810;5391;;Y;N;Y;N;N;N;49
10810;13684;;Y;Y;N;N;N;N;51
10811;5391;;Y;N;Y;N;N;N;46
10811;12259;;Y;Y;N;N;N;N;54
10812;14021;;Y;Y;N;N;N;N;50
10812;5391;;Y;N;Y;N;N;N;50
10815;5391;;Y;N;Y;N;N;N;49
10815;11730;;Y;Y;N;N;N;N;51
10816;5391;;Y;N;Y;N;N;N;50
10816;11624;;Y;Y;N;N;N;N;50
10817;5391;;Y;N;Y;N;N;N;50
10817;11432;;Y;Y;N;N;N;N;50
10818;5391;;Y;N;Y;N;N;N;50
10818;12953;;Y;Y;N;N;N;N;50
10819;5391;;Y;N;Y;N;N;N;50
10819;12394;;Y;Y;N;N;N;N;50
10820;11762;;Y;Y;N;N;N;N;51
10820;5391;;Y;N;Y;N;N;N;49
10821;5391;;Y;N;Y;N;N;N;50
10821;12809;;Y;Y;N;N;N;N;50
10822;5391;;Y;N;Y;N;N;N;50
10822;11778;;Y;Y;N;N;N;N;50
10823;5391;;Y;N;Y;N;N;N;50
10823;13507;;Y;Y;N;N;N;N;50
10824;5391;;Y;N;Y;N;N;N;49
10824;14172;;Y;Y;N;N;N;N;51
10825;13334;;Y;Y;N;N;N;N;60
10825;5391;;Y;N;Y;N;N;N;40
10827;;117204;Y;N;N;N;Y;N;51
10827;5391;;Y;N;Y;N;N;N;49
10828;11843;;Y;Y;N;N;N;N;50
10828;5391;;Y;N;Y;N;N;N;50
10829;;117529;Y;N;N;N;Y;N;50
10829;5391;;Y;N;Y;N;N;N;50
10830;12326;;Y;Y;N;N;N;N;50
10830;5391;;Y;N;Y;N;N;N;50
10831;5391;;Y;N;Y;N;N;N;50
10831;13621;;Y;Y;N;N;N;N;50
10832;5391;;Y;N;Y;N;N;N;48
10832;12825;;Y;Y;N;N;N;N;52
10833;5391;;Y;N;Y;N;N;N;50
10833;11728;;Y;Y;N;N;N;N;50
10834;;102831;Y;N;N;N;Y;N;50
10834;5391;;Y;N;Y;N;N;N;50
10835;5391;;Y;N;Y;N;N;N;36
10835;11458;;Y;Y;N;N;N;N;64
10836;5391;;Y;N;Y;N;N;N;50
10836;13570;;Y;Y;N;N;N;N;50
10837;5391;;Y;N;Y;N;N;N;50
10837;13801;;Y;Y;N;N;N;N;50
10838;5391;;Y;N;Y;N;N;N;49
10838;11602;;Y;Y;N;N;N;N;51
10839;12958;;Y;Y;N;N;N;N;50
10839;5391;;Y;N;Y;N;N;N;50
10840;5391;;Y;N;Y;N;N;N;50
10840;13338;;Y;Y;N;N;N;N;50
10841;;47082;Y;N;N;N;Y;N;52
10841;5391;;Y;N;Y;N;N;N;48
10842;5391;;Y;N;Y;N;N;N;49
10842;14305;;Y;Y;N;N;N;N;51
10843;5391;;Y;N;Y;N;N;N;50
10843;13011;;Y;Y;N;N;N;N;50
10844;5391;;Y;N;Y;N;N;N;49
10844;14614;;Y;Y;N;N;N;N;51
10845;5391;;Y;N;Y;N;N;N;50
10845;13916;;Y;Y;N;N;N;N;50
10846;5391;;Y;N;Y;N;N;N;49
10846;13342;;Y;Y;N;N;N;N;51
10847;5391;;Y;N;Y;N;N;N;49
10847;12956;;Y;Y;N;N;N;N;51
10849;5391;;Y;N;Y;N;N;N;50
10849;11898;;Y;Y;N;N;N;N;50
10850;5391;;Y;N;Y;N;N;N;50
10850;13145;;Y;Y;N;N;N;N;50
10851;5391;;Y;N;Y;N;N;N;50
10851;12189;;Y;Y;N;N;N;N;50
10852;5391;;Y;N;Y;N;N;N;47
10852;12733;;Y;Y;N;N;N;N;53
10853;5391;;Y;N;Y;N;N;N;40
10853;13339;;Y;Y;N;N;N;N;60
10854;5391;;Y;N;Y;N;N;N;50
10854;11651;;Y;Y;N;N;N;N;50
10855;5391;;Y;N;Y;N;N;N;50
10855;13019;;Y;Y;N;N;N;N;50
10856;5391;;Y;N;Y;N;N;N;50
10856;12986;;Y;Y;N;N;N;N;50
10857;5391;;Y;N;Y;N;N;N;47
10857;14383;;Y;Y;N;N;N;N;53
10858;14525;;Y;Y;N;N;N;N;50
10858;5391;;Y;N;Y;N;N;N;50
10859;12672;;Y;Y;N;N;N;N;51
10859;5391;;Y;N;Y;N;N;N;49
10860;5391;;Y;N;Y;N;N;N;49
10860;14215;;Y;Y;N;N;N;N;51
10861;5391;;Y;N;Y;N;N;N;49
10861;13634;;Y;Y;N;N;N;N;51
10862;5391;;Y;N;Y;N;N;N;38
10862;14205;;Y;Y;N;N;N;N;62
10863;;104930;Y;N;N;N;Y;N;50
10863;5391;;Y;N;Y;N;N;N;50
10864;5391;;Y;N;Y;N;N;N;49
10864;12864;;Y;Y;N;N;N;N;51
10866;5391;;Y;N;Y;N;N;N;51
10866;13869;;Y;Y;N;N;N;N;49
10880;5391;;Y;N;Y;N;N;N;57
10880;12487;;Y;Y;N;N;N;N;43
10881;5391;;Y;N;Y;N;N;N;41
10881;12165;;Y;Y;N;N;N;N;59
10882;;101221;Y;N;N;N;Y;N;41
10882;5391;;Y;N;Y;N;N;N;59
10884;5391;;Y;N;Y;N;N;N;60
10884;13273;;Y;Y;N;N;N;N;40
10887;5391;;Y;N;Y;N;N;N;48
10887;11968;;Y;Y;N;N;N;N;52
10888;5391;;Y;N;Y;N;N;N;46
10888;6031;;Y;Y;N;N;N;N;54
10889;5391;;Y;N;Y;N;N;N;59
10889;11773;;Y;Y;N;N;N;N;41
10890;5391;;Y;N;Y;N;N;N;52
10890;12833;;Y;Y;N;N;N;N;48
10891;;41684;Y;N;N;N;Y;N;51
10891;5391;;Y;N;Y;N;N;N;49
10892;5391;;Y;N;Y;N;N;N;60
10892;12794;;Y;Y;N;N;N;N;40
10893;5391;;Y;N;Y;N;N;N;55
10893;11628;;Y;Y;N;N;N;N;45
10894;5391;;Y;N;Y;N;N;N;56
10894;12082;;Y;Y;N;N;N;N;44
10896;5391;;Y;N;Y;N;N;N;59
10896;11501;;Y;Y;N;N;N;N;41
10897;5391;;Y;N;Y;N;N;N;49
10897;13366;;Y;Y;N;N;N;N;51
10898;;101890;Y;N;N;N;Y;N;40
10898;5391;;Y;N;Y;N;N;N;60
10899;;117204;Y;N;N;N;Y;N;40
10899;5391;;Y;N;Y;N;N;N;60
10903;5391;;Y;N;Y;N;N;N;31
10903;14578;;Y;Y;N;N;N;N;69
10904;2070;;Y;Y;N;N;N;N;66
10904;5391;;Y;N;Y;N;N;N;34
10906;5391;;Y;N;Y;N;N;N;21
10906;14507;;Y;Y;N;N;N;N;79
10907;5391;;Y;N;Y;N;N;N;39
10907;12710;;Y;Y;N;N;N;N;61
10913;5391;;Y;N;Y;N;N;N;41
10913;12207;;Y;Y;N;N;N;N;59
10916;5391;;Y;N;Y;N;N;N;44
10916;12662;;Y;Y;N;N;N;N;56
10917;14358;;Y;Y;N;N;N;N;50
10917;5391;;Y;N;Y;N;N;N;50
10920;5391;;Y;N;Y;N;N;N;49
10920;12057;;Y;Y;N;N;N;N;51
10921;5391;;Y;N;Y;N;N;N;43
10921;14019;;Y;Y;N;N;N;N;57
10924;5391;;Y;N;Y;N;N;N;37
10924;12662;;Y;Y;N;N;N;N;63
10925;5391;;Y;N;Y;N;N;N;64
10925;11778;;Y;Y;N;N;N;N;36
10926;5391;;Y;N;Y;N;N;N;50
10926;13295;;Y;Y;N;N;N;N;50
10927;5391;;Y;N;Y;N;N;N;67
10927;13430;;Y;Y;N;N;N;N;33
10929;5391;;Y;N;Y;N;N;N;50
10929;11602;;Y;Y;N;N;N;N;50
10932;5391;;Y;N;Y;N;N;N;50
10932;12976;;Y;Y;N;N;N;N;50
10933;5391;;Y;N;Y;N;N;N;49
10933;12528;;Y;Y;N;N;N;N;51
10934;5391;;Y;N;Y;N;N;N;50
10934;12409;;Y;Y;N;N;N;N;50
10935;;102449;Y;N;N;N;Y;N;50
10935;5391;;Y;N;Y;N;N;N;50
10936;;117325;Y;N;N;N;Y;N;52
10936;5391;;Y;N;Y;N;N;N;48
10937;5391;;Y;N;Y;N;N;N;27
10937;14703;;Y;Y;N;N;N;N;73
10939;14498;;Y;Y;N;N;N;N;52
10939;5391;;Y;N;Y;N;N;N;48
10940;5391;;Y;N;Y;N;N;N;50
10940;13577;;Y;Y;N;N;N;N;50
10941;5391;;Y;N;Y;N;N;N;50
10941;14047;;Y;Y;N;N;N;N;50
10942;5391;;Y;N;Y;N;N;N;50
10942;13092;;Y;Y;N;N;N;N;50
10943;5391;;Y;N;Y;N;N;N;50
10943;11612;;Y;Y;N;N;N;N;50
10944;5391;;Y;N;Y;N;N;N;50
10944;14706;;Y;Y;N;N;N;N;50
10945;5391;;Y;N;Y;N;N;N;49
10945;12342;;Y;Y;N;N;N;N;51
10946;14441;;Y;Y;N;N;N;N;50
10946;5391;;Y;N;Y;N;N;N;50
10947;5391;;Y;N;Y;N;N;N;40
10947;6031;;Y;Y;N;N;N;N;60
10948;13090;;Y;Y;N;N;N;N;32
10948;5391;;Y;N;Y;N;N;N;68
10949;5391;;Y;N;Y;N;N;N;51
10949;8462;;Y;Y;N;N;N;N;49
10950;5391;;Y;N;Y;N;N;N;69
10950;13104;;Y;Y;N;N;N;N;31
10974;5391;;Y;N;Y;N;N;N;59
10974;14607;;Y;Y;N;N;N;N;41
10975;5391;;Y;N;Y;N;N;N;49
10975;11449;;Y;Y;N;N;N;N;51
10976;5391;;Y;N;Y;N;N;N;60
10976;13438;;Y;Y;N;N;N;N;40
10978;11583;;Y;Y;N;N;N;N;50
10978;5391;;Y;N;Y;N;N;N;50
10979;5391;;Y;N;Y;N;N;N;50
10979;12412;;Y;Y;N;N;N;N;50
10982;5391;;Y;N;Y;N;N;N;50
10982;12186;;Y;Y;N;N;N;N;50
10983;5391;;Y;N;Y;N;N;N;50
10983;14400;;Y;Y;N;N;N;N;50
10985;5391;;Y;N;Y;N;N;N;49
10985;12463;;Y;Y;N;N;N;N;51
10986;5391;;Y;N;Y;N;N;N;47
10986;12414;;Y;Y;N;N;N;N;53
10987;5391;;Y;N;Y;N;N;N;43
10987;12095;;Y;Y;N;N;N;N;57
10988;5391;;Y;N;Y;N;N;N;46
10988;13089;;Y;Y;N;N;N;N;54
10989;;117403;Y;N;N;N;Y;N;50
10989;5391;;Y;N;Y;N;N;N;50
10990;;117175;Y;N;N;N;Y;N;50
10990;5391;;Y;N;Y;N;N;N;50
10991;5391;;Y;N;Y;N;N;N;50
10991;12542;;Y;Y;N;N;N;N;50
10993;5391;;Y;N;Y;N;N;N;49
10993;14226;;Y;Y;N;N;N;N;51
10995;5391;;Y;N;Y;N;N;N;47
10995;12455;;Y;Y;N;N;N;N;53
10996;11762;;Y;Y;N;N;N;N;52
10996;5391;;Y;N;Y;N;N;N;48
10997;14516;;Y;Y;N;N;N;N;50
10997;5391;;Y;N;Y;N;N;N;50
10998;5391;;Y;N;Y;N;N;N;50
10998;13239;;Y;Y;N;N;N;N;50
10999;5391;;Y;N;Y;N;N;N;50
10999;11628;;Y;Y;N;N;N;N;50
11000;5391;;Y;N;Y;N;N;N;44
11000;11763;;Y;Y;N;N;N;N;56
11001;5391;;Y;N;Y;N;N;N;50
11001;13273;;Y;Y;N;N;N;N;50
11002;5391;;Y;N;Y;N;N;N;50
11002;6031;;Y;Y;N;N;N;N;50
11003;5391;;Y;N;Y;N;N;N;49
11003;13236;;Y;Y;N;N;N;N;51
11004;;14798;Y;N;N;N;Y;N;50
11004;5391;;Y;N;Y;N;N;N;50
11005;5391;;Y;N;Y;N;N;N;50
11005;13264;;Y;Y;N;N;N;N;50
11006;5391;;Y;N;Y;N;N;N;49
11006;11832;;Y;Y;N;N;N;N;51
11007;5391;;Y;N;Y;N;N;N;49
11007;13624;;Y;Y;N;N;N;N;51
11008;5391;;Y;N;Y;N;N;N;50
11008;14638;;Y;Y;N;N;N;N;50
11009;5391;;Y;N;Y;N;N;N;48
11009;13856;;Y;Y;N;N;N;N;52
11010;5391;;Y;N;Y;N;N;N;46
11010;12704;;Y;Y;N;N;N;N;54
11011;5391;;Y;N;Y;N;N;N;48
11011;13287;;Y;Y;N;N;N;N;52
11012;5391;;Y;N;Y;N;N;N;48
11012;12241;;Y;Y;N;N;N;N;52
11013;5391;;Y;N;Y;N;N;N;50
11013;12178;;Y;Y;N;N;N;N;50
11014;13815;;Y;Y;N;N;N;N;50
11014;5391;;Y;N;Y;N;N;N;50
11015;5391;;Y;N;Y;N;N;N;50
11015;11854;;Y;Y;N;N;N;N;50
11016;5391;;Y;N;Y;N;N;N;49
11016;12697;;Y;Y;N;N;N;N;51
11017;5391;;Y;N;Y;N;N;N;49
11017;14568;;Y;Y;N;N;N;N;51
11018;5391;;Y;N;Y;N;N;N;46
11018;12587;;Y;Y;N;N;N;N;54
11020;5391;;Y;N;Y;N;N;N;49
11020;11868;;Y;Y;N;N;N;N;51
11021;5391;;Y;N;Y;N;N;N;50
11021;13817;;Y;Y;N;N;N;N;50
11022;5391;;Y;N;Y;N;N;N;49
11022;13247;;Y;Y;N;N;N;N;51
11023;5391;;Y;N;Y;N;N;N;50
11023;11454;;Y;Y;N;N;N;N;50
11024;5391;;Y;N;Y;N;N;N;50
11024;12986;;Y;Y;N;N;N;N;50
11025;5391;;Y;N;Y;N;N;N;50
11025;;105269;Y;N;N;N;Y;N;50
11026;5391;;Y;N;Y;N;N;N;50
11026;12115;;Y;Y;N;N;N;N;50
11027;14309;;Y;Y;N;N;N;N;50
11027;5391;;Y;N;Y;N;N;N;50
11028;5391;;Y;N;Y;N;N;N;50
11028;12522;;Y;Y;N;N;N;N;50
11029;5391;;Y;N;Y;N;N;N;45
11029;13218;;Y;Y;N;N;N;N;55
11030;5391;;Y;N;Y;N;N;N;50
11030;11762;;Y;Y;N;N;N;N;50
11032;5391;;Y;N;Y;N;N;N;50
11032;14568;;Y;Y;N;N;N;N;50
11033;5391;;Y;N;Y;N;N;N;50
11033;13512;;Y;Y;N;N;N;N;50
11034;11731;;Y;Y;N;N;N;N;50
11034;5391;;Y;N;Y;N;N;N;50
11035;5391;;Y;N;Y;N;N;N;50
11035;11763;;Y;Y;N;N;N;N;50
11036;5391;;Y;N;Y;N;N;N;50
11036;12936;;Y;Y;N;N;N;N;50
11037;5391;;Y;N;Y;N;N;N;50
11037;12538;;Y;Y;N;N;N;N;50
11038;5391;;Y;N;Y;N;N;N;50
11038;11968;;Y;Y;N;N;N;N;50
11040;5391;;Y;N;Y;N;N;N;49
11040;11730;;Y;Y;N;N;N;N;51
11041;5391;;Y;N;Y;N;N;N;50
11041;14215;;Y;Y;N;N;N;N;50
11043;5391;;Y;N;Y;N;N;N;50
11043;14153;;Y;Y;N;N;N;N;50
11044;5391;;Y;N;Y;N;N;N;50
11044;14442;;Y;Y;N;N;N;N;50
11045;5391;;Y;N;Y;N;N;N;50
11045;13515;;Y;Y;N;N;N;N;50
11046;5391;;Y;N;Y;N;N;N;50
11046;13061;;Y;Y;N;N;N;N;50
11047;;105072;Y;N;N;N;Y;N;50
11047;5391;;Y;N;Y;N;N;N;50
11048;5391;;Y;N;Y;N;N;N;49
11048;14224;;Y;Y;N;N;N;N;51
11050;5391;;Y;N;Y;N;N;N;50
11050;11655;;Y;Y;N;N;N;N;50
11051;5391;;Y;N;Y;N;N;N;47
11051;13213;;Y;Y;N;N;N;N;53
11052;5391;;Y;N;Y;N;N;N;48
11052;13655;;Y;Y;N;N;N;N;52
11053;5391;;Y;N;Y;N;N;N;50
11053;14475;;Y;Y;N;N;N;N;50
11054;12995;;Y;Y;N;N;N;N;51
11054;5391;;Y;N;Y;N;N;N;49
11055;5391;;Y;N;Y;N;N;N;50
11055;12851;;Y;Y;N;N;N;N;50
11056;5391;;Y;N;Y;N;N;N;50
11056;11628;;Y;Y;N;N;N;N;50
11057;5391;;Y;N;Y;N;N;N;50
11057;14158;;Y;Y;N;N;N;N;50
11058;11994;;Y;Y;N;N;N;N;50
11058;5391;;Y;N;Y;N;N;N;50
11059;5391;;Y;N;Y;N;N;N;50
11059;12224;;Y;Y;N;N;N;N;50
11060;5391;;Y;N;Y;N;N;N;50
11060;11778;;Y;Y;N;N;N;N;50
11061;5391;;Y;N;Y;N;N;N;50
11061;13430;;Y;Y;N;N;N;N;50
11063;5391;;Y;N;Y;N;N;N;50
11063;13982;;Y;Y;N;N;N;N;50
11064;5391;;Y;N;Y;N;N;N;50
11064;13225;;Y;Y;N;N;N;N;50
11065;5345;;Y;Y;N;N;N;N;21
11065;5391;;Y;N;Y;N;N;N;79
11066;14260;;Y;Y;N;N;N;N;20
11066;5391;;Y;N;Y;N;N;N;80
11067;587;;Y;Y;N;N;N;N;20
11067;5391;;Y;N;Y;N;N;N;80
11069;5391;;Y;N;Y;N;N;N;71
11069;14817;;Y;Y;N;N;N;N;29
11071;93;;Y;Y;N;N;N;N;21
11071;5391;;Y;N;Y;N;N;N;79
11072;5391;;Y;N;Y;N;N;N;80
11072;14748;;Y;Y;N;N;N;N;20
11074;5391;;Y;N;Y;N;N;N;77
11074;10457;;Y;Y;N;N;N;N;23
11075;5391;;Y;N;Y;N;N;N;80
11075;14842;;Y;Y;N;N;N;N;20
11076;101;;Y;Y;N;N;N;N;20
11076;5391;;Y;N;Y;N;N;N;80
11077;5391;;Y;N;Y;N;N;N;80
11077;14826;;Y;Y;N;N;N;N;20
11078;5391;;Y;N;Y;N;N;N;59
11078;93;;Y;Y;N;N;N;N;41
11079;9488;;Y;Y;N;N;N;N;29
11079;5391;;Y;N;Y;N;N;N;71
11080;93;;Y;Y;N;N;N;N;31
11080;5391;;Y;N;Y;N;N;N;69
11084;5391;;Y;N;Y;N;N;N;80
11084;317;;Y;Y;N;N;N;N;20
11085;5391;;Y;N;Y;N;N;N;80
11085;13611;;Y;Y;N;N;N;N;20
11086;93;;Y;Y;N;N;N;N;26
11086;5391;;Y;N;Y;N;N;N;74
11088;587;;Y;Y;N;N;N;N;20
11088;5391;;Y;N;Y;N;N;N;80
11090;914;;Y;Y;N;N;N;N;31
11090;5391;;Y;N;Y;N;N;N;69
11091;1954;;Y;Y;N;N;N;N;24
11091;5391;;Y;N;Y;N;N;N;76
11094;5391;;Y;N;Y;N;N;N;75
11094;14818;;Y;Y;N;N;N;N;25
11100;5391;;Y;N;Y;N;N;N;80
11100;13231;;Y;Y;N;N;N;N;20
11102;5391;;Y;N;Y;N;N;N;56
11102;13228;;Y;Y;N;N;N;N;44
11111;5391;;Y;N;Y;N;N;N;80
11111;11908;;Y;Y;N;N;N;N;20
11112;;117162;Y;N;N;N;Y;N;20
