organizacion_id;tipo_institucion_id;nivel;estado_organizacion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion
348;73;2;3;00636;00348;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;LABORATORIO DE INVESTIGACIONES DE METALURGIA FISICA;;;;
348;75;4;3;00339;00345;00350;00348;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE INGENIERIA;DEPARTAMENTO DE MECANICA;LABORATORIO DE INVESTIGACIONES DE METALURGIA FISICA;;
359;73;2;3;00636;00359;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO DE BOTANICA CARLOS SPEGAZZINI;;;;
359;75;3;3;00339;00357;00359;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;INSTITUTO DE BOTANICA CARLOS SPEGAZZINI;;;
594;75;2;3;00384;00594;;;;;UNIVERSIDAD NACIONAL DEL LITORAL;INSTITUTO NACIONAL DE LIMNOLOGIA;;;;
594;73;3;3;00587;04934;00594;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;INSTITUTO NACIONAL DE LIMNOLOGIA;;;
596;75;2;3;00422;00596;;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;CENTRO DE ECOLOGIA APLICADA DEL LITORAL;;;;
596;73;3;3;00587;06293;00596;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - NORDESTE;CENTRO DE ECOLOGIA APLICADA DEL LITORAL;;;
605;73;3;3;00587;08208;00605;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;"INSTITUTO DE QUIMICA Y FISICOQUIMICA BIOLOGICAS ""PROF. ALEJANDRO C. PALADINI""";;;
605;75;3;3;00101;00162;00605;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;"INSTITUTO DE QUIMICA Y FISICOQUIMICA BIOLOGICAS ""PROF. ALEJANDRO C. PALADINI""";;;
616;75;3;3;00101;00103;00616;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE AGRONOMIA;INSTITUTO DE INVESTIGACIONES FISIOLOGICAS Y ECOLOGICAS VINCULADAS A LA AGRICULTURA;;;
616;73;3;3;00587;08209;00616;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;INSTITUTO DE INVESTIGACIONES FISIOLOGICAS Y ECOLOGICAS VINCULADAS A LA AGRICULTURA;;;
620;73;3;3;00587;08208;00620;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;CENTRO DE ESTUDIOS FARMACOLOGICOS Y BOTANICOS;;;
620;75;3;3;00101;00192;00620;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE MEDICINA;CENTRO DE ESTUDIOS FARMACOLOGICOS Y BOTANICOS;;;
624;73;2;3;00587;00624;;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;INSTITUTO DE BIOLOGIA Y MEDICINA EXPERIMENTAL;;;;
624;79;2;3;07739;00624;;;;;FUNDACION DE INSTITUTO DE BIOLOGIA Y MEDICINA EXPERIMENTAL;INSTITUTO DE BIOLOGIA Y MEDICINA EXPERIMENTAL;;;;
625;75;3;3;00101;00162;00625;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;INSTITUTO DE INVESTIGACIONES FARMACOLOGICAS;;;
625;73;3;3;00587;08208;00625;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE INVESTIGACIONES FARMACOLOGICAS;;;
868;79;2;3;00716;00868;;;;;ACADEMIA NACIONAL DE MEDICINA DE BUENOS AIRES;INSTITUTO DE MEDICINA EXPERIMENTAL;;;;
868;73;3;3;00587;08208;00868;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA HOUSSAY;INSTITUTO DE MEDICINA EXPERIMENTAL;;;
869;79;2;3;07362;00869;;;;;ACADEMIA NACIONAL  DE CIENCIAS EXACTAS, FISICAS Y NATURALES;INSTITUTO DE BOTANICA DARWINION;;;;
869;73;3;3;00587;08207;00869;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE BOTANICA DARWINION;;;
870;75;2;3;00527;00870;;;;;UNIVERSIDAD NACIONAL DEL SUR;INSTITUTO ARGENTINO DE OCEANOGRAFIA;;;;
870;73;3;3;00587;04937;00870;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;INSTITUTO ARGENTINO DE OCEANOGRAFIA;;;
872;79;2;3;16182;00872;;;;;ASOCIACION DE VIVIENDA ECONOMICA;CENTRO EXPERIMENTAL DE LA VIVIENDA ECONOMICA;;;;
872;73;3;3;00587;04913;00872;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;CENTRO EXPERIMENTAL DE LA VIVIENDA ECONOMICA;;;
873;73;3;3;00587;08207;00873;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA CIUDAD UNIVERSITARIA;INSTITUTO DE GEOCRONOLOGIA Y GEOLOGIA ISOTOPICA;;;
873;75;3;3;00101;00122;00873;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;INSTITUTO DE GEOCRONOLOGIA Y GEOLOGIA ISOTOPICA;;;
874;75;2;3;00339;00874;;;;;UNIVERSIDAD NACIONAL DE LA PLATA;INSTITUTO MULTIDISCIPLINARIO DE BIOLOGIA CELULAR;;;;
874;73;3;3;00587;04912;00874;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO MULTIDISCIPLINARIO DE BIOLOGIA CELULAR;;;
875;75;2;3;00339;00875;;;;;UNIVERSIDAD NACIONAL DE LA PLATA;CENTRO DE INVESTIGACIONES EN TECNOLOGIA DE PINTURAS;;;;
875;73;3;3;00587;04912;00875;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE INVESTIGACIONES EN TECNOLOGIA DE PINTURAS;;;
876;73;2;3;00636;00876;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;CENTRO DE TECNOLOGIA DE RECURSOS MINERALES Y CERAMICA;;;;
876;73;3;3;00587;04912;00876;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE TECNOLOGIA DE RECURSOS MINERALES Y CERAMICA;;;
877;75;3;3;00339;00352;00877;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;CENTRO DE INVESTIGACION Y DESARROLLO EN CRIOTECNOLOGIA DE ALIMENTOS;;;
877;73;3;3;00587;04912;00877;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE INVESTIGACION Y DESARROLLO EN CRIOTECNOLOGIA DE ALIMENTOS;;;
878;75;3;3;00339;00352;00878;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;CENTRO DE INVESTIGACION Y DESARROLLO EN FERMENTACIONES INDUSTRIALES;;;
878;73;3;3;00587;04912;00878;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE INVESTIGACION Y DESARROLLO EN FERMENTACIONES INDUSTRIALES;;;
879;73;2;3;00636;00879;;;;;COMISION DE INVESTIGACIONES CIENTIFICAS DE LA PROVINCIA DE BUENOS AIRES;INSTITUTO ARGENTINO DE RADIOASTRONOMIA;;;;
879;75;2;3;00339;00879;;;;;UNIVERSIDAD NACIONAL DE LA PLATA;INSTITUTO ARGENTINO DE RADIOASTRONOMIA;;;;
879;73;3;3;00587;04912;00879;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO ARGENTINO DE RADIOASTRONOMIA;;;
880;75;3;3;00339;00352;00880;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;INSTITUTO DE FISICA DE LIQUIDOS Y SISTEMAS BIOLOGICOS;;;
880;73;3;3;00587;04912;00880;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE FISICA DE LIQUIDOS Y SISTEMAS BIOLOGICOS;;;
881;75;2;3;00339;00881;;;;;UNIVERSIDAD NACIONAL DE LA PLATA;CENTRO DE INVESTIGACIONES OPTICAS;;;;
881;73;3;3;00587;04912;00881;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE INVESTIGACIONES OPTICAS;;;
886;75;3;3;00575;00585;00886;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REG.SANTA FE;INSTITUTO DE DESARROLLO Y DISEÑO;;;
886;73;3;3;00587;04934;00886;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;INSTITUTO DE DESARROLLO Y DISEÑO;;;
888;75;2;3;00384;00888;;;;;UNIVERSIDAD NACIONAL DEL LITORAL;"INSTITUTO DE INVESTIGACIONES EN CATALISIS Y PETROQUIMICA ""ING. JOSE MIGUEL PARERA""";;;;
888;73;3;3;00587;04934;00888;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;"INSTITUTO DE INVESTIGACIONES EN CATALISIS Y PETROQUIMICA ""ING. JOSE MIGUEL PARERA""";;;
889;75;2;3;00384;00889;;;;;UNIVERSIDAD NACIONAL DEL LITORAL;INSTITUTO DE DESARROLLO TECNOLOGICO PARA LA INDUSTRIA QUIMICA;;;;
889;73;3;3;00587;04934;00889;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - SANTA FE;INSTITUTO DE DESARROLLO TECNOLOGICO PARA LA INDUSTRIA QUIMICA;;;
890;75;3;3;00461;00473;00890;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.BIOQUIMICAS Y FARMACEUTICAS;CENTRO DE ESTUDIOS FOTOSINTETICOS Y BIOQUIMICOS;;;
890;73;3;3;00587;04935;00890;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - ROSARIO;CENTRO DE ESTUDIOS FOTOSINTETICOS Y BIOQUIMICOS;;;
891;75;2;3;00461;00891;;;;;UNIVERSIDAD NACIONAL DE ROSARIO;INSTITUTO ROSARIO DE INVESTIGACIONES EN CIENCIAS DE LA EDUCACION;;;;
891;73;3;3;00587;04935;00891;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - ROSARIO;INSTITUTO ROSARIO DE INVESTIGACIONES EN CIENCIAS DE LA EDUCACION;;;
892;75;2;3;00461;00892;;;;;UNIVERSIDAD NACIONAL DE ROSARIO;INSTITUTO DE FISICA DE ROSARIO;;;;
892;73;3;3;00587;04935;00892;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - ROSARIO;INSTITUTO DE FISICA DE ROSARIO;;;
893;75;3;3;00461;00473;00893;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.BIOQUIMICAS Y FARMACEUTICAS;INSTITUTO DE FISIOLOGIA EXPERIMENTAL;;;
893;73;3;3;00587;04935;00893;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - ROSARIO;INSTITUTO DE FISIOLOGIA EXPERIMENTAL;;;
894;75;3;3;00461;00473;00894;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.BIOQUIMICAS Y FARMACEUTICAS;INSTITUTO DE QUIMICA ROSARIO;;;
894;73;3;3;00587;04935;00894;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - ROSARIO;INSTITUTO DE QUIMICA ROSARIO;;;
895;75;3;3;00339;00352;00895;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;"CENTRO DE QUIMICA INORGANICA ""DR. PEDRO J. AYMONINO""";;;
895;73;3;3;00587;04912;00895;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;"CENTRO DE QUIMICA INORGANICA ""DR. PEDRO J. AYMONINO""";;;
896;75;3;3;00339;00357;00896;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;INSTITUTO DE FISIOLOGIA VEGETAL;;;
896;73;3;3;00587;04912;00896;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE FISIOLOGIA VEGETAL;;;
897;75;3;3;00339;00374;00897;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.MEDICAS;CENTRO DE ENDOCRINOLOGIA EXPERIMENTAL Y APLICADA;;;
897;73;3;3;00587;04912;00897;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE ENDOCRINOLOGIA EXPERIMENTAL Y APLICADA;;;
898;75;3;3;00339;00357;00898;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;CENTRO DE ESTUDIOS PARASITOLOGICOS Y DE VECTORES;;;
898;73;3;3;00587;04912;00898;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE ESTUDIOS PARASITOLOGICOS Y DE VECTORES;;;
899;75;3;3;00339;00374;00899;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.MEDICAS;"CENTRO DE INVESTIGACIONES CARDIOVASCULARES  ""DR. HORACIO EUGENIO CINGOLANI""";;;
899;73;3;3;00587;04912;00899;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;"CENTRO DE INVESTIGACIONES CARDIOVASCULARES  ""DR. HORACIO EUGENIO CINGOLANI""";;;
900;75;3;3;00339;00352;00900;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;"CENTRO DE INVESTIGACION Y DESARROLLO EN CIENCIAS APLICADAS ""DR. JORGE J. RONCO""";;;
900;73;3;3;00587;04912;00900;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;"CENTRO DE INVESTIGACION Y DESARROLLO EN CIENCIAS APLICADAS ""DR. JORGE J. RONCO""";;;
901;75;3;3;00339;00357;00901;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;CENTRO DE INVESTIGACIONES GEOLOGICAS;;;
901;73;3;3;00587;04912;00901;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;CENTRO DE INVESTIGACIONES GEOLOGICAS;;;
902;75;3;3;00339;00357;00902;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;"INSTITUTO DE LIMNOLOGIA ""DR. RAUL A. RINGUELET""";;;
902;73;3;3;00587;04912;00902;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;"INSTITUTO DE LIMNOLOGIA ""DR. RAUL A. RINGUELET""";;;
903;75;3;3;00339;00352;00903;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.EXACTAS;INSTITUTO DE INVESTIGACIONES FISICO-QUIMICAS TEORICAS Y APLICADAS;;;
903;73;3;3;00587;04912;00903;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;INSTITUTO DE INVESTIGACIONES FISICO-QUIMICAS TEORICAS Y APLICADAS;;;
904;75;3;3;00339;00374;00904;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CS.MEDICAS;"INSTITUTO DE INVESTIGACIONES BIOQUIMICAS DE LA PLATA ""PROF. DR. RODOLFO R. BRENNER""";;;
904;73;3;3;00587;04912;00904;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - LA PLATA;"INSTITUTO DE INVESTIGACIONES BIOQUIMICAS DE LA PLATA ""PROF. DR. RODOLFO R. BRENNER""";;;
905;75;3;3;00398;00402;00905;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE INGENIERIA;INSTITUTO DE INVESTIGACIONES EN CIENCIA Y TECNOLOGIA DE MATERIALES;;;
905;73;3;3;00587;06291;00905;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - MAR DEL PLATA;INSTITUTO DE INVESTIGACIONES EN CIENCIA Y TECNOLOGIA DE MATERIALES;;;
906;75;2;3;00422;00906;;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;INSTITUTO DE INVESTIGACIONES GEOHISTORICAS;;;;
906;73;3;3;00587;06293;00906;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - NORDESTE;INSTITUTO DE INVESTIGACIONES GEOHISTORICAS;;;
908;75;3;3;00422;05637;00908;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;FACULTAD DE CIENCIAS AGRARIAS;INSTITUTO DE BOTANICA DEL NORDESTE;;;
908;73;3;3;00587;06293;00908;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - NORDESTE;INSTITUTO DE BOTANICA DEL NORDESTE;;;
910;79;2;3;00735;00910;;;;;FUNDACION MIGUEL LILLO;CENTRO DE REFERENCIA PARA LACTOBACILOS;;;;
910;73;3;3;00587;04911;00910;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;CENTRO DE REFERENCIA PARA LACTOBACILOS;;;
916;75;4;3;00488;00490;01510;00916;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE CS.EXACTAS;DEPARTAMENTO DE FISICA;INSTITUTO DE INVESTIGACIONES EN ENERGIA NO CONVENCIONAL;;
916;73;3;3;00587;07844;00916;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET  SALTA-JUJUY;INSTITUTO DE INVESTIGACIONES EN ENERGIA NO CONVENCIONAL;;;
917;75;3;3;00488;01821;00917;;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE INGENIERIA;INSTITUTO DE INVESTIGACIONES PARA LA INDUSTRIA QUIMICA;;;
917;73;3;3;00587;07844;00917;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET  SALTA-JUJUY;INSTITUTO DE INVESTIGACIONES PARA LA INDUSTRIA QUIMICA;;;
918;75;2;3;00550;00918;;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;;;;
918;73;3;3;00587;04911;00918;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET NOA SUR;INSTITUTO SUPERIOR DE INVESTIGACIONES BIOLOGICAS;;;
919;75;2;3;00527;00919;;;;;UNIVERSIDAD NACIONAL DEL SUR;INSTITUTO DE INVESTIGACIONES BIOQUIMICAS DE BAHIA BLANCA;;;;
919;73;3;3;00587;04937;00919;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;INSTITUTO DE INVESTIGACIONES BIOQUIMICAS DE BAHIA BLANCA;;;
920;75;3;3;00527;00529;00920;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE MATEMATICA;INSTITUTO DE MATEMATICA BAHIA BLANCA;;;
920;73;3;3;00587;04937;00920;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;INSTITUTO DE MATEMATICA BAHIA BLANCA;;;
921;75;2;3;00527;00921;;;;;UNIVERSIDAD NACIONAL DEL SUR;PLANTA PILOTO DE INGENIERIA QUIMICA;;;;
921;73;3;3;00587;04937;00921;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;PLANTA PILOTO DE INGENIERIA QUIMICA;;;
922;75;2;3;00527;00922;;;;;UNIVERSIDAD NACIONAL DEL SUR;CENTRO DE RECURSOS NATURALES RENOVABLES DE LA ZONA SEMIARIDA;;;;
922;73;3;3;00587;04937;00922;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - BAHIA BLANCA;CENTRO DE RECURSOS NATURALES RENOVABLES DE LA ZONA SEMIARIDA;;;
926;79;2;3;16181;00926;;;;;INSTITUTO DE INVESTIGACION MEDICA MERCEDES Y MARTIN FERREYRA;INSTITUTO DE INVESTIGACION MEDICA MERCEDES Y MARTIN FERREYRA;;;;
926;75;2;3;00247;00926;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;INSTITUTO DE INVESTIGACION MEDICA MERCEDES Y MARTIN FERREYRA;;;;
926;73;3;3;00587;04913;00926;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE INVESTIGACION MEDICA MERCEDES Y MARTIN FERREYRA;;;
927;75;3;3;00247;00270;00927;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;CENTRO DE INVESTIGACIONES EN QUIMICA BIOLOGICA DE CORDOBA;;;
927;73;3;3;00587;04913;00927;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;CENTRO DE INVESTIGACIONES EN QUIMICA BIOLOGICA DE CORDOBA;;;
928;75;3;3;00247;00252;00928;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;INSTITUTO MULTIDISCIPLINARIO DE BIOLOGIA VEGETAL;;;
928;73;3;3;00587;04913;00928;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO MULTIDISCIPLINARIO DE BIOLOGIA VEGETAL;;;
929;75;3;3;00247;00270;00929;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS QUIMICAS;INSTITUTO DE  INVESTIGACIONES EN FISICO- QUIMICA DE CORDOBA;;;
929;73;3;3;00587;04913;00929;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;INSTITUTO DE  INVESTIGACIONES EN FISICO- QUIMICA DE CORDOBA;;;
930;75;2;3;00247;00930;;;;;UNIVERSIDAD NACIONAL DE CORDOBA;CENTRO DE INVESTIGACION Y ESTUDIOS DE MATEMATICA;;;;
930;73;3;3;00587;04913;00930;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;CENTRO CIENTIFICO TECNOLOGICO CONICET - CORDOBA;CENTRO DE INVESTIGACION Y ESTUDIOS DE MATEMATICA;;;
932;79;2;3;01755;00932;;;;;FUNDACION PABLO CASSARA;"INSTITUTO DE CIENCIA Y TECNOLOGIA ""DR. CESAR MILSTEIN""";;;;
932;73;3;3;00587;08209;00932;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;OFICINA DE COORDINACION ADMINISTRATIVA PQUE. CENTENARIO;"INSTITUTO DE CIENCIA Y TECNOLOGIA ""DR. CESAR MILSTEIN""";;;
937;79;2;3;10977;00937;;;;;FUNDACION DE ENDOCRINOLOGIA INFANTIL;"CENTRO DE INVESTIGACIONES ENDOCRINOLOGICAS ""DR. CESAR BERGADA""";;;;
937;74;2;3;00007;00937;;;;;GOBIERNO DE LA CIUDAD AUTONOMA DE BUENOS AIRES;"CENTRO DE INVESTIGACIONES ENDOCRINOLOGICAS ""DR. CESAR BERGADA""";;;;
