organizacion_id;tipo_institucion_id;institucion_nivel1_id;institucion_nivel2_id;institucion_nivel3_id;institucion_nivel4_id;institucion_nivel5_id;institucion_nivel6_id;institucion_nivel1_descripcion;institucion_nivel2_descripcion;institucion_nivel3_descripcion;institucion_nivel4_descripcion;institucion_nivel5_descripcion;institucion_nivel6_descripcion;sigla;nivel;tipo_entidad_privada_id;estado_organizacion_id;es_doble_dependencia
5747;75;00101;00213;04543;05747;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS ECONOMICAS;INSTITUTO DE INVEST.EN ADM. CONTABILIDAD Y MATEMATICA;SECCION DE INV.CONTABLES;;;;4;;3;N
5748;76;00691;03618;05748;;;;UNIVERSIDAD DE BELGRANO;DEPARTAMENTO DE INVESTIGACIONES;AREA DE HISTORIA DE LAS IDEAS;;;;;3;;3;N
5749;75;00527;00547;05749;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE HUMANIDADES;AREA DE HISTORIA;;;;;3;;3;N
5750;75;00398;00407;05750;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE SOCIOLOGIA;;;;;3;;3;N
5751;75;00444;01246;03982;05751;;;UNIVERSIDAD NACIONAL DE RIO CUARTO;FACULTAD DE AGRONOMIA Y VETERINARIA;DEPARTAMENTO DE ANATOMIA ANIMAL;LABORATORIO DE BIOLOGIA CECULAR Y EMBRIOLOGIA;;;;4;;3;N
5752;75;00398;00407;00408;05752;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE FILOSOFIA;FILOSOFIA DE LA HISTORIA;;;;4;;3;N
5753;75;00297;00315;05753;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS POLITICAS Y SOCIALES;CENT D/EST ANALISIS E INV S/GOB POLT PUB Y DEM;;;;;3;;3;N
5754;75;00527;01800;05754;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE BIOLOGIA, BIOQUIMICA Y FARMACIA;CATEDRA DE BIOQUIMICA CLINICA II;;;;;3;;3;N
5755;75;00488;00491;03527;05755;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE CS.NATURALES;ESCUELA DE BIOLOGIA;CATEDRA DE ANATOMIA VEGETAL;;;;4;;3;N
5756;75;00575;05756;;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REG.RESISTENCIA;;;;;;2;;3;N
5757;75;00575;05756;05757;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REG.RESISTENCIA;DEPARTAMENTO DE INGENIERIA EN SIST.DE INFORMACION;;;;;3;;3;N
5758;75;00101;00122;03434;05758;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE ECOLOGIA, GENETICA Y EVOLUCION;LABORATORIO DE GENETICA DE LA ESTRUCTURA POBLACIONAL;;;GEP;4;;3;N
5759;75;00461;00476;05759;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CIENCIA POLITICA  Y REL.INTERNACIONALES;SECRETARIA DE INVESTIGACION Y POSGRADO;;;;;3;;3;N
5760;75;00247;00291;05760;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE ODONTOLOGIA;DEPARTAMENTO DE REHABILITACION BUCAL;;;;;3;;3;N
5761;75;00247;00291;05760;05761;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE ODONTOLOGIA;DEPARTAMENTO DE REHABILITACION BUCAL;CATEDRA DE PROSTODONCIA I Y II A;;;;4;;3;N
5762;76;00685;05762;;;;;UNIVERSIDAD CATOLICA DE SANTA FE;INSTITUTO DE CIENCIAS DE LA ADMINISTRACION;;;;;;2;;3;N
5763;75;00498;01568;05763;;;;UNIVERSIDAD NACIONAL DE SAN JUAN;FACULTAD DE INGENIERIA;DEPARTAMENTO DE INGENIERIA ELECTROMECANICA;;;;;3;;3;N
5764;75;00297;00298;05764;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS ECONOMICAS;DEPARTAMENTO DE ECONOMIA;;;;;3;;3;N
5765;75;00297;00298;05764;05765;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS ECONOMICAS;DEPARTAMENTO DE ECONOMIA;CATEDRA DE POLITICA ECONOMICA;;;;4;;3;N
5766;75;00550;00552;05129;05766;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE FILOSOFIA Y LETRAS;DEPARTAMENTO DE LETRAS;CATEDRA DE LENGUA Y COMUNICACION;;;;4;;3;N
5767;75;00297;05366;05767;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD  DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE BIOLOGIA;;;;;3;;3;N
5768;75;00297;05366;05767;05768;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD  DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE BIOLOGIA;CATEDRA DE EPISTEMOLOGIA DE LA CIENCIA;;;;4;;3;N
5769;73;00064;10896;00082;05769;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO REGIONAL BUENOS AIRES SUR;ESTACION EXPERIMENTAL AGROPECUARIA BALCARCE;LABORATORIO DE BIOTECNOLOGIA DE LA REPRODUCCION;;;;4;;3;N
5770;75;00339;00357;05770;;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;CATEDRA DE CITOLOGIA;;;;;3;;3;N
5771;79;05771;;;;;;CENTRO DE INVESTIGACIONES FILOSOFICAS;;;;;;CIF;1;;6;N
5772;75;00398;00413;01002;05772;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;DEPARTAMENTO DE QUIMICA Y BIOQUIMICA;GRUPO DE DISPOSITIVOS MOLECULARES;;;;4;;3;N
5773;74;00009;02124;01839;05773;;;GOBIERNO DE LA PROVINCIA DE CORDOBA;MINISTERIO DE CIENCIA Y TECNOLOGIA;CENTRO DE EXCELENCIA EN PRODUCTOS Y PROCESOS DE CORDOBA;LABORATORIO DE PRODUCTOS NATURALES;;;;4;;8;N
5774;75;00398;00400;05774;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.AGRARIAS;DEPARTAMENTO DE CIENCIAS SOCIALES;;;;;3;;3;N
5775;75;00398;00400;05774;05775;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.AGRARIAS;DEPARTAMENTO DE CIENCIAS SOCIALES;LABORATORIO DE AGRISSTERRI;;;;4;;3;N
5776;73;05776;;;;;;LANAIS DE CITOMETRIA DE FLUJO;;;;;;;1;;6;N
5777;73;05777;;;;;;LANAIS DE CITOMETRIA;;;;;;;1;;6;N
5778;73;00587;05778;;;;;CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS;LANAIS DE CITOMETRIA;;;;;;2;;6;N
5779;74;00007;05779;;;;;GOBIERNO DE LA CIUDAD AUTONOMA DE BUENOS AIRES;"HOSPITAL DE GASTROENTEROLOGIA ""DR. C. B. UDAONDO""";;;;;;2;;3;N
5780;75;00417;00420;03765;05780;;;UNIVERSIDAD NACIONAL DE MISIONES;FACULTAD DE HUMANIDADES Y CS.SOCIALES;SECRETARIA DE INVESTIGACION Y POSTGRADO;PROG.DE POSTGRADO EN ANTROPOLOGIA SOCIAL;;;;4;;3;N
5781;75;00322;01337;01558;05781;;;UNIVERSIDAD NACIONAL DE JUJUY;FACULTAD DE HUMANIDADES Y CIENCIAS SOCIALES;DEPARTAMENTO DE CS.SOCIALES;CIENCIA, CULTURA Y PROCESOS SOC EN LATINOAMERICA;;;;4;;3;N
5782;79;05782;;;;;;ASOCIACION DE GENETICA HUMANA;;;;;;AGHU;1;;3;N
5783;75;00461;00477;05783;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE HUMANIDADES Y ARTES;CENTRO DE EST.EN LITERATURA ARGENTINA;;;;;3;;3;N
5784;75;00461;00475;05784;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE DERECHO;DEPARTAMENTO DE DERECHO PUBLICO;;;;;3;;3;N
5785;75;00461;00475;05784;05785;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE DERECHO;DEPARTAMENTO DE DERECHO PUBLICO;CATEDRA  II DE DERECHO POLITICO;;;;4;;3;N
5786;75;00444;00445;05786;;;;UNIVERSIDAD NACIONAL DE RIO CUARTO;FACULTAD DE INGENIERIA;DEPARTAMENTO DE MECANICA;;;;;3;;3;N
5787;75;00444;00445;05786;05787;;;UNIVERSIDAD NACIONAL DE RIO CUARTO;FACULTAD DE INGENIERIA;DEPARTAMENTO DE MECANICA;GRUPO DE MECANICA COMPUTACIONAL;;;;4;;3;N
5788;73;00064;05788;;;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO REGIONAL CATAMARCA-LA RIOJA;;;;;CR CATAMARCA-LA RIOJA;2;;3;N
5789;73;00064;05788;05789;;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO REGIONAL CATAMARCA-LA RIOJA;ESTACION EXPERIMENTAL AGROPECUARIA LA RIOJA;;;;EEA LA RIOJA;3;;3;N
5790;75;00384;03496;05790;;;;UNIVERSIDAD NACIONAL DEL LITORAL;FACULTAD DE CS.VETERINARIAS;DEPARTAMENTO DE CLINICAS;;;;;3;;3;N
5791;75;00384;03496;05790;05791;;;UNIVERSIDAD NACIONAL DEL LITORAL;FACULTAD DE CS.VETERINARIAS;DEPARTAMENTO DE CLINICAS;LABORATORIO DE ESTUDIOS PARASITOLOGICOS;;;;4;;3;N
5792;75;00247;03335;05792;;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE PSICOLOGIA;CATEDRA DE PSICOPATOLOGIA I;;;;;3;;3;N
5793;73;00064;05361;05362;05793;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CNIA CASTELAR;CENTRO D/INVEST. EN CS. VETERINARIAS Y AGRONOMICAS;INSTITUTO DE BIOTECNOLOGIA;;;;4;;6;N
5794;75;00550;05794;;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE EDUCACION FISICA;;;;;;2;;3;N
5795;75;00550;05794;05795;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE EDUCACION FISICA;CATEDRA DE JUEGO Y RECREACION;;;;;3;;3;N
5796;75;00461;00477;05796;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE HUMANIDADES Y ARTES;CENTRO DE EST.ESPACIO MEMORIA E IDENTIDAD;;;;;3;;6;N
5797;75;01715;03698;05797;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;ESCUELA DE HUMANIDADES;CENTRO DE ESTUDIOS SOBRE DEMOCRATIZACION Y DERECHOS HUMANOS;;;;CEDEHU;3;;3;N
5798;75;00322;01337;05798;;;;UNIVERSIDAD NACIONAL DE JUJUY;FACULTAD DE HUMANIDADES Y CIENCIAS SOCIALES;UNIDAD DE INV. EDUC . ACTORES SOC. Y CONTEXTO REGIONAL;;;;;3;;3;N
5799;75;05799;;;;;;UNIVERSIDAD  PROVINCIAL DEL SUDOESTE;;;;;;UPSO;1;;3;N
5800;75;00339;00357;02029;05800;;;UNIVERSIDAD NACIONAL DE LA PLATA;FACULTAD DE CIENCIAS NATURALES Y MUSEO;DEPARTAMENTO CIENTIFICO DE ANTROPOLOGIA;LABORATORIO DE ANALISIS CERAMICO;;;;4;;3;N
5801;73;00064;01592;00078;05801;;;INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA;CENTRO REGIONAL CORDOBA;ESTACION EXPERIMENTAL AGROPECUARIA MANFREDI;AGENCIA DE EXTENSION RURAL VILLA DOLORES;;;AER VILLA DOLORES;4;;3;N
5802;75;00517;01781;05802;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.HUMANAS;DEPARTAMENTO DE FONOAUDIOLOGIA Y COMUNICACION;;;;;3;;3;N
5803;75;00517;01781;05802;05803;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.HUMANAS;DEPARTAMENTO DE FONOAUDIOLOGIA Y COMUNICACION;CATEDRA D/ SEMIOTICA D/LA LIC E/ COMUNICACION SOCIAL;;;;4;;6;N
5804;75;00575;05804;;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REG.VILLA MARIA;;;;;;2;;3;N
5805;75;00575;05804;05805;;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REG.VILLA MARIA;DEPARTAMENTO DE QUIMICA;;;;;3;;3;N
5806;75;00575;05804;05805;05806;;;UNIVERSIDAD TECNOLOGICA NACIONAL;FACULTAD REG.VILLA MARIA;DEPARTAMENTO DE QUIMICA;LABORATORIO DE QUIMICA Y MICROBIOLOGIA;;;;4;;3;N
5807;75;00461;00463;05807;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.AGRARIAS;DEPARTAMENTO DE PRODUCCION VEGETAL;;;;;3;;3;N
5808;75;00461;00463;05807;05808;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.AGRARIAS;DEPARTAMENTO DE PRODUCCION VEGETAL;CATEDRA DE MEJORAMIENTO VEGETAL Y PROD.DE SEMILLAS;;;;4;;3;N
5809;74;00002;01965;05809;;;;MINISTERIO DE DEFENSA;FUERZA AEREA ARGENTINA;INSTITUTO NACIONAL DE MEDICINA AERONAUTICA Y ESPACIAL;;;;INMAE;3;;3;N
5810;75;00517;00520;05810;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;DEPARTAMENTO DE MINERIA;;;;;3;;6;N
5811;75;00517;00520;05810;05811;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;DEPARTAMENTO DE MINERIA;AREA DE INGENIERIA DE PROCESOS MINERO METALURGICOS;;;;4;;6;N
5812;75;00101;00162;00175;05812;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE QUIMICA BIOLOGICA;LABORATORIO DE BIOSENSORES Y BIOANALISIS;;;;4;;3;N
5813;75;05813;;;;;;DEPARTAMENTO DE BIOLOGIA CELULAR E HISTOLOGIA;;;;;;;1;;6;N
5814;75;00101;00162;05814;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE BIOLOGIA CELULAR E HISTOLOGIA;;;;;3;;3;N
5815;75;00101;00162;05814;05815;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE BIOLOGIA CELULAR E HISTOLOGIA;INSTITUTO DE INVEST.EN REPRODUCCION;;;IDIR;4;;3;N
5816;75;01715;02028;05816;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;ESCUELA DE POLITICA Y GOBIERNO;CENTRO DE POLITICA SUBNACIONAL COMPARADA;;;;CPSC;3;;3;N
5817;75;00317;00320;05817;;;;UNIVERSIDAD NACIONAL DE ENTRE RIOS;FACULTAD DE CIENCIAS DE LA EDUCACION;CENTRO DE INVEST.EN FILOSOFIA POLT. Y EPISTEMOLOGIA;;;;CIFPE;3;;3;N
5818;75;00398;03980;05818;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE DERECHO;DEPARTAMENTO DE DERECHO PENAL;;;;;3;;3;N
5819;75;00322;00989;05819;;;;UNIVERSIDAD NACIONAL DE JUJUY;INSTITUTO DE BIOLOGIA DE LA ALTURA;DEPARTAMENTO DE ENTOMOLOGIA;;;;;3;;3;N
5820;75;00422;00432;05820;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;FACULTAD DE CIENCIAS EXACTAS NATURALES Y AGRIMENSURA;DEPARTAMENTO DE INFORMATICA;;;;;3;;3;N
5821;75;00398;03980;05821;;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE DERECHO;INSTITUTO DE INVEST.CARLOS SANTIAGO NINO;;;;;3;;3;N
5822;75;00398;00407;00410;05822;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE HUMANIDADES;DEPARTAMENTO DE GEOGRAFIA;GRUPO DE INVEST.DES.RURAL AMBIENTE GEOTECNOLOGIAS;;;;4;;3;N
5823;75;00334;01544;05823;;;;"UNIVERSIDAD NACIONAL DE LA PATAGONIA ""SAN JUAN BOSCO""";FACULTAD DE HUMANIDADES Y CS.SOCIALES - SEDE COMODORO;INSTITUTO DE ESTUDIOS SOC.Y POLITICOS DE LA PATAGONIA;;;;;3;;3;N
5824;75;00231;00240;05824;;;;UNIVERSIDAD NACIONAL DEL COMAHUE;FACULTAD DE HUMANIDADES;CENTRO DE ESTUDIOS PATAGONICOS;;;;;3;;3;N
5825;75;00488;00491;03527;05825;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE CS.NATURALES;ESCUELA DE BIOLOGIA;CATEDRA DE QUIMICA BIOLOGICA;;;;4;;3;N
5826;75;00550;00569;05826;;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE ARTE;INSTITUTO DE ARTE Y CULTURA DEL ORIENTE ANTIGUO;;;;;3;;3;N
5827;75;00297;00301;05827;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE FILOSOFIA Y LETRAS;LABORATORIO DE PSICOLOGIA SOCIAL;;;;LABOPSI;3;;3;N
5828;76;00754;03695;05828;;;;FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES;SEDE ACADEMICA ARGENTINA BS.AS.;PROG.DE  ANTROPOLOGIA SOCIAL Y POLITICA;;;;;3;;3;N
5829;75;00444;00445;05786;05829;;;UNIVERSIDAD NACIONAL DE RIO CUARTO;FACULTAD DE INGENIERIA;DEPARTAMENTO DE MECANICA;GRUPO DE ENERGIA SOLAR;;;;4;;3;N
5830;75;01715;02028;05830;;;;UNIVERSIDAD NACIONAL DE SAN MARTIN;ESCUELA DE POLITICA Y GOBIERNO;CENTRO DE ESTUDIOS DE LA SOCIEDAD CIVIL Y LA VIDA PUBLICA;;;;CESC;3;;3;N
5831;76;00661;00665;05831;;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";FACULTAD DE INGENIERIA Y CIENCIAS AGRARIAS;DEPARTAMENTO DE ALIMENTOS;;;;;3;;3;N
5832;76;00661;00665;05831;05832;;;"PONTIFICIA UNIVERSIDAD CATOLICA ARGENTINA ""SANTA MARIA DE LOS BS. AS.""";FACULTAD DE INGENIERIA Y CIENCIAS AGRARIAS;DEPARTAMENTO DE ALIMENTOS;LABORATORIO DE ANALISIS SENSORIAL;;;;4;;3;N
5833;75;00517;00520;05833;;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;DEPARTAMENTO DE MINERIA;;;;;3;;3;N
5834;75;00517;00520;05833;05834;;;UNIVERSIDAD NACIONAL DE SAN LUIS;FACULTAD DE CS.FISICO MATEMATICAS Y NATURALES;DEPARTAMENTO DE MINERIA;LABORATORIO DE INGENIERIA D/PROCESOS MINERO METALURGICOS;;;;4;;3;N
5835;75;00247;10885;02030;05835;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS SOCIALES;CENTRO DE ESTUDIOS AVANZADOS;ESTUDIOS SOCIALES DE LA COMUNIACION;;;;4;;6;N
5836;75;00326;00331;05836;;;;UNIVERSIDAD NACIONAL DE LA PAMPA;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;;;;;3;;3;N
5837;75;00326;00331;05836;05837;;;UNIVERSIDAD NACIONAL DE LA PAMPA;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE FISICA;CATEDRA  TRABAJO DE LABORATORIO II;;;;4;;3;N
5838;74;01956;00090;05838;;;;MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE;ADMINISTRACION DE PARQUES NACIONALES;DELEGACION REGIONAL PATAGONIA;;;;;3;;3;N
5839;74;01956;00090;05838;05839;;;MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE;ADMINISTRACION DE PARQUES NACIONALES;DELEGACION REGIONAL PATAGONIA;OFICINA DE SAN CARLOS DE BARILOCHE;;;;4;;3;N
5840;75;00101;00213;00215;05840;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS ECONOMICAS;INSTITUTO DE INVEST.ADMINISTRATIVAS;CENTRO DE ESTUDIOS DE SOCIOLOGIA DEL TRABAJO;;;;4;;3;N
5841;75;00101;00213;05841;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS ECONOMICAS;DEPARTAMENTO DE ECONOMIA;;;;;3;;3;N
5842;75;00461;00468;05257;05842;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CS.EXACTAS INGENIERIA Y AGRIMENSURA;ESCUELA DE CIENCIAS BASICAS;TALLER DE INV.EN DIDACTICA DE LAS CS.Y LA TECNOLOGIA;;;;4;;3;N
5843;75;00527;01800;05843;;;;UNIVERSIDAD NACIONAL DEL SUR;DEPARTAMENTO DE BIOLOGIA, BIOQUIMICA Y FARMACIA;CATEDRA DE FARMACOBOTANICA;;;;;3;;3;N
5844;74;05844;;;;;;MUNICIPALIDAD DE SAN FERNANDO (BUENOS AIRES);;;;;;MUNIC SAN FERNANDO;1;;3;N
5845;74;05844;05845;;;;;MUNICIPALIDAD DE SAN FERNANDO (BUENOS AIRES);SECRETARIA DE GESTION TERRITORIAL Y MEDIO AMBIENTE;;;;;;2;;3;N
5846;74;05844;05845;05846;;;;MUNICIPALIDAD DE SAN FERNANDO (BUENOS AIRES);SECRETARIA DE GESTION TERRITORIAL Y MEDIO AMBIENTE;COM D/GEST RES BIOSFERA DELTA D/RIO PARANA;;;;;3;;3;N
5847;75;00461;00476;05847;;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CIENCIA POLITICA  Y REL.INTERNACIONALES;CENTRO INTERDICIPLINARIO DE PROYECTOS;;;;CIDEPRO;3;;3;N
5848;75;00461;00476;08761;05848;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE CIENCIA POLITICA  Y REL.INTERNACIONALES;INSTITUTO  DE INVESTIGACIONES;CENTRO DE ESTUDIOS ESPACIO, MEMORIA E IDENTIDAD;;;CEEMI;4;;3;N
5849;79;05849;;;;;;SOCIEDAD ARGENTINA DE ANALISIS FILOSOFICO;;;;;;SADAF;1;;6;N
5850;75;00297;00315;05850;;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS POLITICAS Y SOCIALES;CARRERA DE COMUNICACION SOCIAL;;;;;3;;3;N
5851;75;00297;00315;05850;05851;;;UNIVERSIDAD NACIONAL DE CUYO;FACULTAD DE CIENCIAS POLITICAS Y SOCIALES;CARRERA DE COMUNICACION SOCIAL;CATEDRA DE TEORIA DE LA COMUNICACION SOCIAL I;;;;4;;3;N
5852;75;00101;00205;05852;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE ODONTOLOGIA;CATEDRA DE BIOQUIMICA GENERAL Y BUCAL;;;;;3;;3;N
5853;75;00101;00218;05853;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE PSICOLOGIA;CATEDRA DE PSICOANALISIS I;;;;;3;;3;N
5854;75;00488;00491;03527;05854;;;UNIVERSIDAD NACIONAL DE SALTA;FACULTAD DE CS.NATURALES;ESCUELA DE BIOLOGIA;CATEDRA DE HISTOLOGIA ANIMAL;;;;4;;3;N
5855;75;00101;00162;05855;;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE SANIDAD NUTRICION BROMATOLOGIA Y TOXICOLOGIA;;;;;3;;3;N
5856;75;00101;00162;05855;05856;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FARMACIA Y BIOQUIMICA;DEPARTAMENTO DE SANIDAD NUTRICION BROMATOLOGIA Y TOXICOLOGIA;CATEDRA DE HIGIENE Y SANIDAD;;;;4;;3;N
5857;75;00422;04803;05857;;;;UNIVERSIDAD NACIONAL DEL NORDESTE;INSTITUTO DE MEDICINA REGIONAL;AREA DE ENTOMOLOGIA;;;;;3;;3;N
5858;74;00003;05858;;;;;MINISTERIO DE HACIENDA;ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS;;;;;AFIP;2;;3;N
5859;75;00444;05859;;;;;UNIVERSIDAD NACIONAL DE RIO CUARTO;DEPARTAMENTO DE PRODUCCION VEGETAL;;;;;;2;;6;N
5860;75;00444;01246;05860;;;;UNIVERSIDAD NACIONAL DE RIO CUARTO;FACULTAD DE AGRONOMIA Y VETERINARIA;DEPARTAMENTO DE PRODUCCION VEGETAL;;;;;3;;3;N
5861;75;00444;01246;05860;05861;;;UNIVERSIDAD NACIONAL DE RIO CUARTO;FACULTAD DE AGRONOMIA Y VETERINARIA;DEPARTAMENTO DE PRODUCCION VEGETAL;CATEDRA DE PRODUCCION OLEAGINOSAS;;;;4;;3;N
5862;75;00550;00561;00564;05862;;;UNIVERSIDAD NACIONAL DE TUCUMAN;FACULTAD DE BIOQUIMICA, QUIMICA Y FARMACIA;INSTITUTO DE MICROBIOLOGIA LUIS VERNA;CATEDRA DE INMUNOLOGIA;;;;4;;3;N
5863;75;00398;00413;00414;05863;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE CS.EXACTAS Y NATURALES;DEPARTAMENTO DE MATEMATICA;AREA DE EDUCACION;;;;4;;3;N
5864;75;00461;00477;00478;05864;;;UNIVERSIDAD NACIONAL DE ROSARIO;FACULTAD DE HUMANIDADES Y ARTES;ESCUELA DE LETRAS;CATEDRA DE ANALISIS Y CRITICA I;;;;4;;3;N
5865;75;00247;00252;03582;05865;;;UNIVERSIDAD NACIONAL DE CORDOBA;FACULTAD DE CIENCIAS EXACTAS FISICAS Y NATURALES;DEPARTAMENTO DE DIVERSIDAD BIOLOGICA Y ECOLOGICA;CATEDRA DE PROBLEMATICA AMBIENTAL;;;;4;;3;N
5866;75;00398;00402;00403;05866;;;UNIVERSIDAD NACIONAL DE MAR DEL PLATA;FACULTAD DE INGENIERIA;DEPARTAMENTO DE INGENIERIA QUIMICA Y EN ALIMENTOS;GRUPO DE INV EN INGENIERIA EN ALIMENTOS;;;GIIA;4;;3;N
5867;75;00101;00177;00977;05867;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE FILOSOFIA Y LETRAS;"INSTITUTO DE FILOSOFIA ""DR.ALEJANDRO KORN""";SECCION FILOSOFIA MEDIEVAL;;;;4;;3;N
5868;75;00101;00122;03396;05868;;;UNIVERSIDAD DE BUENOS AIRES;FACULTAD DE CIENCIAS EXACTAS Y NATURALES;DEPARTAMENTO DE BIODIVERSIDAD Y BIOLOGIA EXPERIMENTAL;LABORATORIO DE MICROBIOLOGIA DEL SUELO;;;;4;;3;N
5869;75;00422;00442;05208;05869;;;UNIVERSIDAD NACIONAL DEL NORDESTE;FACULTAD DE ODONTOLOGIA;DEPARTAMENTO DE CLINICAS INTEGRADAS;CATEDRA DE ODONTOPEDIATRIA;;;;4;;3;N
